source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:0045765,regulation of angiogenesis,0.0016802985195644364,True,"""Any process that modulates the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",308,146,11,26963,0.07534246575342465,0.03571428571428571,query_1,"['GO:0001525', 'GO:0022603', 'GO:1901342']",2
GO:BP,GO:0035914,skeletal muscle cell differentiation,0.001683475787771379,True,"""The process in which a relatively unspecialized cell acquires specialized features of a skeletal muscle cell, a somatic cell located in skeletal muscle."" [CL:0000188, GOC:BHF, GOC:vk]",97,146,7,26963,0.04794520547945205,0.07216494845360824,query_1,"['GO:0007519', 'GO:0030154']",2
GO:BP,GO:0030522,intracellular receptor signaling pathway,0.0016952823739469739,True,"""The series of molecular signals initiated by a ligand binding to a receptor located within a cell."" [GOC:bf, GOC:mah]",375,146,12,26963,0.0821917808219178,0.032,query_1,['GO:0035556'],2
GO:BP,GO:0006357,regulation of transcription by RNA polymerase II,0.0018842161368697414,True,"""Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",2497,146,33,26963,0.22602739726027396,0.013215859030837005,query_1,"['GO:0006355', 'GO:0006366']",2
GO:BP,GO:0051179,localization,0.0019618598981205235,True,"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]",5362,146,54,26963,0.3698630136986301,0.010070869078701977,query_1,['GO:0008150'],2
GO:BP,GO:0044092,negative regulation of molecular function,0.00199001726655196,True,"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",251,146,10,26963,0.0684931506849315,0.0398406374501992,query_1,['GO:0065009'],2
GO:BP,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",0.002062690084560878,True,"""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",35,146,5,26963,0.03424657534246575,0.14285714285714285,query_1,"['GO:0043367', 'GO:0043370', 'GO:0046638', 'GO:2000516']",2
GO:BP,GO:1901342,regulation of vasculature development,0.0020918228740179085,True,"""Any process that modulates the frequency, rate or extent of vasculature development."" [GOC:TermGenie]",315,146,11,26963,0.07534246575342465,0.03492063492063492,query_1,"['GO:0001944', 'GO:2000026']",2
GO:BP,GO:0019538,protein metabolic process,0.0022065511889945207,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",4653,146,49,26963,0.3356164383561644,0.01053084031807436,query_1,"['GO:0043170', 'GO:0044238']",2
GO:BP,GO:0050868,negative regulation of T cell activation,0.0025257405307839366,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell activation."" [GOC:ai]",148,146,8,26963,0.0547945205479452,0.05405405405405406,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051250', 'GO:1903038']",2
GO:BP,GO:0007162,negative regulation of cell adhesion,0.0025895645752634995,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",322,146,11,26963,0.07534246575342465,0.034161490683229816,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048523']",2
GO:BP,GO:0032731,positive regulation of interleukin-1 beta production,0.002634717657860813,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",66,146,6,26963,0.0410958904109589,0.09090909090909091,query_1,"['GO:0032611', 'GO:0032651', 'GO:0032732']",2
GO:BP,GO:0002548,monocyte chemotaxis,0.002634717657860813,True,"""The movement of a monocyte in response to an external stimulus."" [GOC:add, PMID:11696603, PMID:15173832]",66,146,6,26963,0.0410958904109589,0.09090909090909091,query_1,"['GO:0030595', 'GO:0071674', 'GO:0097529']",2
GO:BP,GO:0097193,intrinsic apoptotic signaling pathway,0.0026685617491064187,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP)."" [GOC:mtg_apoptosis, GOC:yaf, PMID:11919192, PMID:17340152, PMID:18852119]",323,146,11,26963,0.07534246575342465,0.034055727554179564,query_1,"['GO:0035556', 'GO:0097190']",2
GO:BP,GO:0002720,positive regulation of cytokine production involved in immune response,0.0026974904789059365,True,"""Any process that activates or increases the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]",104,146,7,26963,0.04794520547945205,0.0673076923076923,query_1,"['GO:0001819', 'GO:0002367', 'GO:0002702', 'GO:0002718']",2
GO:BP,GO:0032611,interleukin-1 beta production,0.0026974904789059365,True,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",104,146,7,26963,0.04794520547945205,0.0673076923076923,query_1,['GO:0032612'],2
GO:BP,GO:0032651,regulation of interleukin-1 beta production,0.0026974904789059365,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",104,146,7,26963,0.04794520547945205,0.0673076923076923,query_1,"['GO:0032611', 'GO:0032652']",2
GO:BP,GO:0007611,learning or memory,0.0029184114072497032,True,"""The acquisition and processing of information and/or the storage and retrieval of this information over time."" [GOC:jid, PMID:8938125]",326,146,11,26963,0.07534246575342465,0.03374233128834356,query_1,"['GO:0007610', 'GO:0050890']",2
GO:BP,GO:0002221,pattern recognition receptor signaling pathway,0.003029759855453394,True,"""The series of molecular signals initiated by a ligand binding to a pattern recognition receptor (PRR), and ending with the regulation of a downstream cellular process, e.g. transcription. PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species, or damage-associated molecular pattern (DAMPs), endogenous molecules released from damaged cells."" [GOC:add, GOC:ar, ISBN:0781735149, PMID:15199967]",263,146,10,26963,0.0684931506849315,0.03802281368821293,query_1,['GO:0002758'],2
GO:BP,GO:0001932,regulation of protein phosphorylation,0.0032144279224153834,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]",808,146,17,26963,0.11643835616438356,0.02103960396039604,query_1,"['GO:0006468', 'GO:0031399', 'GO:0042325']",2
GO:BP,GO:0070372,regulation of ERK1 and ERK2 cascade,0.003283404709778006,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:add, ISBN:0121245462, ISBN:0896039986]",330,146,11,26963,0.07534246575342465,0.03333333333333333,query_1,"['GO:0043408', 'GO:0070371']",2
GO:BP,GO:0006351,DNA-templated transcription,0.0034642433168651917,True,"""The synthesis of an RNA transcript from a DNA template."" [GOC:jl, GOC:txnOH]",3472,146,40,26963,0.273972602739726,0.01152073732718894,query_1,"['GO:0010467', 'GO:0032774']",2
GO:BP,GO:0051049,regulation of transport,0.003733722092294988,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1743,146,26,26963,0.1780821917808219,0.01491681009753299,query_1,"['GO:0006810', 'GO:0032879']",2
GO:BP,GO:0002821,positive regulation of adaptive immune response,0.003931926927343064,True,"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",157,146,8,26963,0.0547945205479452,0.050955414012738856,query_1,"['GO:0002250', 'GO:0002819', 'GO:0050778']",2
GO:BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,0.003958452313240577,True,"""Any process that modulates the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",211,146,9,26963,0.06164383561643835,0.04265402843601896,query_1,"['GO:0001817', 'GO:0071706']",2
GO:BP,GO:0071706,tumor necrosis factor superfamily cytokine production,0.003958452313240577,True,"""The appearance of any member of the TNF superfamily due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add]",211,146,9,26963,0.06164383561643835,0.04265402843601896,query_1,['GO:0001816'],2
GO:BP,GO:0043410,positive regulation of MAPK cascade,0.003961026420524501,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]",482,146,13,26963,0.08904109589041095,0.026970954356846474,query_1,"['GO:0000165', 'GO:0043408', 'GO:1902533']",2
GO:BP,GO:0006366,transcription by RNA polymerase II,0.0040340798012831434,True,"""The synthesis of RNA from a DNA template by RNA polymerase II (RNAP II), originating at an RNA polymerase II promoter. Includes transcription of messenger RNA (mRNA) and certain small nuclear RNAs (snRNAs)."" [GOC:jl, GOC:txnOH, ISBN:0321000382]",2585,146,33,26963,0.22602739726027396,0.01276595744680851,query_1,['GO:0006351'],2
GO:BP,GO:0045428,regulation of nitric oxide biosynthetic process,0.004061796570335688,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide."" [GOC:go_curators]",71,146,6,26963,0.0410958904109589,0.08450704225352113,query_1,"['GO:0006809', 'GO:0009889', 'GO:0080164']",2
GO:BP,GO:0010573,vascular endothelial growth factor production,0.004090887032969283,True,"""The appearance of vascular endothelial growth factor production due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:rl]",40,146,5,26963,0.03424657534246575,0.125,query_1,['GO:0001816'],2
GO:BP,GO:0045619,regulation of lymphocyte differentiation,0.004115103708438672,True,"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",212,146,9,26963,0.06164383561643835,0.04245283018867924,query_1,"['GO:0030098', 'GO:0051249', 'GO:1902105']",2
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,0.004195786012506706,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3101,146,37,26963,0.2534246575342466,0.011931634956465657,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']",2
GO:BP,GO:0071375,cellular response to peptide hormone stimulus,0.004254566073287526,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [GOC:mah]",339,146,11,26963,0.07534246575342465,0.032448377581120944,query_1,"['GO:0032870', 'GO:0043434', 'GO:1901699', 'GO:1901701']",2
GO:BP,GO:0002758,innate immune response-activating signaling pathway,0.004370147764248138,True,"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]",274,146,10,26963,0.0684931506849315,0.0364963503649635,query_1,"['GO:0002218', 'GO:0002757']",2
GO:BP,GO:0062197,cellular response to chemical stress,0.004376642774747725,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."" [PMID:26653712]",340,146,11,26963,0.07534246575342465,0.03235294117647059,query_1,"['GO:0033554', 'GO:0070887']",2
GO:BP,GO:0071495,cellular response to endogenous stimulus,0.004390375960879943,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1321,146,22,26963,0.1506849315068493,0.016654049962149888,query_1,['GO:0009719'],2
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,0.0046071899395638315,True,"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",413,146,12,26963,0.0821917808219178,0.029055690072639227,query_1,"['GO:0009966', 'GO:0042981', 'GO:0097190']",2
GO:BP,GO:0046637,regulation of alpha-beta T cell differentiation,0.004785152808985878,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",73,146,6,26963,0.0410958904109589,0.0821917808219178,query_1,"['GO:0045580', 'GO:0046632', 'GO:0046634']",2
GO:BP,GO:1902532,negative regulation of intracellular signal transduction,0.005219383166387358,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",659,146,15,26963,0.10273972602739725,0.02276176024279211,query_1,"['GO:0009968', 'GO:0035556', 'GO:1902531']",2
GO:BP,GO:0045622,regulation of T-helper cell differentiation,0.005242822710126656,True,"""Any process that modulates the frequency, rate or extent of T-helper cell differentiation."" [GOC:go_curators]",42,146,5,26963,0.03424657534246575,0.11904761904761904,query_1,"['GO:0002697', 'GO:0042093', 'GO:0043370', 'GO:0050776']",2
GO:BP,GO:0048661,positive regulation of smooth muscle cell proliferation,0.005609377232610681,True,"""Any process that activates or increases the rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",116,146,7,26963,0.04794520547945205,0.0603448275862069,query_1,"['GO:0008284', 'GO:0048659', 'GO:0048660']",2
GO:BP,GO:0080164,regulation of nitric oxide metabolic process,0.005610122376116562,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:DHL]",75,146,6,26963,0.0410958904109589,0.08,query_1,"['GO:0019222', 'GO:0046209']",2
GO:BP,GO:0032675,regulation of interleukin-6 production,0.005693456906788736,True,"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",165,146,8,26963,0.0547945205479452,0.048484848484848485,query_1,"['GO:0001817', 'GO:0032635']",2
GO:BP,GO:0032635,interleukin-6 production,0.005693456906788736,True,"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",165,146,8,26963,0.0547945205479452,0.048484848484848485,query_1,['GO:0001816'],2
GO:BP,GO:0007613,memory,0.0059546306250768165,True,"""The activities involved in the mental information processing system that receives (registers), modifies, stores, and retrieves informational stimuli. The main stages involved in the formation and retrieval of memory are encoding (processing of received information by acquisition), storage (building a permanent record of received information as a result of consolidation) and retrieval (calling back the stored information and use it in a suitable way to execute a given task)."" [GOC:curators, ISBN:0582227089]",166,146,8,26963,0.0547945205479452,0.04819277108433735,query_1,['GO:0007611'],2
GO:BP,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,0.0060639952791083545,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with withdrawal of a ligand from a cell surface receptor, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, PMID:15044679, PMID:20816705]",76,146,6,26963,0.0410958904109589,0.07894736842105263,query_1,"['GO:0038034', 'GO:0097191']",2
GO:BP,GO:0070371,ERK1 and ERK2 cascade,0.0062671965215054136,True,"""A MAPK cascade containing at least the ERK1 or ERK2 MAP kinases. It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and of ERK1 or ERK2. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier. The ERK1/ERK2 cascade is activated by mitogens, growth factors, G protein-coupled receptors, and results in cellular responses such as cell proliferation, cell differentiation and development."" [PMID:20811974, PMID:23125017, PMID:28903453]",353,146,11,26963,0.07534246575342465,0.031161473087818695,query_1,['GO:0000165'],2
GO:BP,GO:0000302,response to reactive oxygen species,0.0064541152427037805,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]",224,146,9,26963,0.06164383561643835,0.04017857142857143,query_1,"['GO:0006979', 'GO:1901700']",2
GO:BP,GO:0032732,positive regulation of interleukin-1 production,0.00654730132667229,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",77,146,6,26963,0.0410958904109589,0.07792207792207792,query_1,"['GO:0001819', 'GO:0032612', 'GO:0032652']",2
GO:BP,GO:0042092,type 2 immune response,0.006635254854921433,True,"""An immune response which is associated with resistance to extracellular organisms such as helminths and pathological conditions such as allergy, which is orchestrated by the production of particular cytokines, most notably IL-4, IL-5, IL-10, and IL-13, by any of a variety of cell types including T-helper 2 cells, eosinophils, basophils, mast cells, and nuocytes, resulting in enhanced production of certain antibody isotypes and other effects."" [GOC:add, ISBN:0781735149, PMID:18000958, PMID:18007680, PMID:20065995, PMID:20200518]",44,146,5,26963,0.03424657534246575,0.11363636363636363,query_1,['GO:0006955'],2
GO:BP,GO:0038034,signal transduction in absence of ligand,0.007061478869097913,True,"""The series of molecular signals initiated by the absence of a ligand or the withdrawal of a ligand from a receptor."" [GOC:al, GOC:ppm, GOC:pr, PMID:15044679]",78,146,6,26963,0.0410958904109589,0.07692307692307693,query_1,['GO:0007165'],2
GO:BP,GO:0007616,long-term memory,0.007432247523981112,True,"""The memory process that deals with the storage, retrieval and modification of information a long time (typically weeks, months or years) after receiving that information. This type of memory is typically dependent on gene transcription regulated by second messenger activation."" [http://hebb.mit.edu/courses/9.03/lecture4.html, ISBN:0582227089]",45,146,5,26963,0.03424657534246575,0.1111111111111111,query_1,['GO:0007613'],2
GO:BP,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,0.007608013150336067,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with a ligand binding to a death domain receptor on the cell surface, and ends when the execution phase of apoptosis is triggered."" [GOC:mah, GOC:mtg_apoptosis]",79,146,6,26963,0.0410958904109589,0.0759493670886076,query_1,['GO:0097191'],2
GO:BP,GO:0007049,cell cycle,0.0076323385486268365,True,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",1813,146,26,26963,0.1780821917808219,0.014340871483728626,query_1,['GO:0009987'],2
GO:BP,GO:0045064,T-helper 2 cell differentiation,0.007659781587368289,True,"""The process in which a relatively unspecialized T cell acquires specialized features of a T-helper 2 (Th2) cell. A Th2 cell is a CD4-positive, alpha-beta T cell that has the phenotype GATA-3-positive and produces interleukin-4."" [CL:0000546, GOC:ebc]",21,146,4,26963,0.0273972602739726,0.19047619047619047,query_1,"['GO:0042092', 'GO:0042093']",2
GO:BP,GO:0150076,neuroinflammatory response,0.008188437009688417,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",80,146,6,26963,0.0410958904109589,0.075,query_1,['GO:0006954'],2
GO:BP,GO:0042102,positive regulation of T cell proliferation,0.008279546699067074,True,"""Any process that activates or increases the rate or extent of T cell proliferation."" [GOC:ai]",123,146,7,26963,0.04794520547945205,0.056910569105691054,query_1,"['GO:0042098', 'GO:0042129', 'GO:0050671', 'GO:0050870']",2
GO:BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",0.008302413530836203,True,"""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",46,146,5,26963,0.03424657534246575,0.10869565217391304,query_1,"['GO:0035710', 'GO:0046635', 'GO:2000514']",2
GO:BP,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.008302413530836203,True,"""Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors."" [GOC:TermGenie, PMID:17245429]",46,146,5,26963,0.03424657534246575,0.10869565217391304,query_1,"['GO:0008625', 'GO:2001236']",2
GO:BP,GO:0042325,regulation of phosphorylation,0.008341919557532027,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",868,146,17,26963,0.11643835616438356,0.019585253456221197,query_1,"['GO:0016310', 'GO:0019220']",2
GO:BP,GO:0032652,regulation of interleukin-1 production,0.008735509278809396,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",124,146,7,26963,0.04794520547945205,0.056451612903225805,query_1,"['GO:0001817', 'GO:0032612']",2
GO:BP,GO:0032612,interleukin-1 production,0.008735509278809396,True,"""The appearance of interleukin-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",124,146,7,26963,0.04794520547945205,0.056451612903225805,query_1,['GO:0001816'],2
GO:BP,GO:0048245,eosinophil chemotaxis,0.009322604346090167,True,"""The movement of an eosinophil in response to an external stimulus."" [GOC:jid, PMID:11292027, PMID:12391252]",22,146,4,26963,0.0273972602739726,0.18181818181818182,query_1,"['GO:0071621', 'GO:0072677']",2
GO:BP,GO:0045786,negative regulation of cell cycle,0.009547370016351621,True,"""Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",369,146,11,26963,0.07534246575342465,0.02981029810298103,query_1,"['GO:0007049', 'GO:0048523', 'GO:0051726']",2
GO:BP,GO:0002218,activation of innate immune response,0.010032723741033235,True,"""Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species."" [GO_REF:0000022, GOC:add, GOC:mtg_sensu, ISBN:0781735149, PMID:15199967, PMID:16177805]",301,146,10,26963,0.0684931506849315,0.03322259136212625,query_1,"['GO:0002253', 'GO:0045089']",2
GO:BP,GO:0006809,nitric oxide biosynthetic process,0.010149102899390715,True,"""The chemical reactions and pathways resulting in the formation of nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]",83,146,6,26963,0.0410958904109589,0.07228915662650602,query_1,"['GO:0009058', 'GO:0046209']",2
GO:BP,GO:0043523,regulation of neuron apoptotic process,0.010328838907478656,True,"""Any process that modulates the occurrence or rate of cell death by apoptotic process in neurons."" [GOC:go_curators, GOC:mtg_apoptosis]",302,146,10,26963,0.0684931506849315,0.033112582781456956,query_1,"['GO:0042981', 'GO:0051402']",2
GO:BP,GO:0032649,regulation of type II interferon production,0.010773856984832929,True,"""Any process that modulates the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",128,146,7,26963,0.04794520547945205,0.0546875,query_1,"['GO:0001817', 'GO:0032609']",2
GO:BP,GO:0045624,positive regulation of T-helper cell differentiation,0.011237829851418076,True,"""Any process that activates or increases the frequency, rate or extent of T-helper cell differentiation."" [GOC:go_curators]",23,146,4,26963,0.0273972602739726,0.17391304347826086,query_1,"['GO:0002699', 'GO:0042093', 'GO:0043372', 'GO:0045622', 'GO:0050778']",2
GO:BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,0.011285966751534256,True,"""Any process that modulates the canonical NF-kappaB signaling cascade."" [GOC:jl, PMID:12773372]",240,146,9,26963,0.06164383561643835,0.0375,query_1,"['GO:0007249', 'GO:1902531']",2
GO:BP,GO:0032609,type II interferon production,0.011340896772150541,True,"""The appearance of interferon-gamma due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",129,146,7,26963,0.04794520547945205,0.05426356589147287,query_1,['GO:0001816'],2
GO:BP,GO:0032729,positive regulation of type II interferon production,0.011655967810875089,True,"""Any process that activates or increases the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",85,146,6,26963,0.0410958904109589,0.07058823529411765,query_1,"['GO:0001819', 'GO:0032609', 'GO:0032649']",2
GO:BP,GO:0022414,reproductive process,0.01252886454550048,True,"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]",1864,146,26,26963,0.1780821917808219,0.013948497854077254,query_1,['GO:0008150'],2
GO:BP,GO:0001776,leukocyte homeostasis,0.0125495499791371,True,"""The process of regulating the proliferation and elimination of cells of the immune system such that the total number of cells of a particular cell type within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, ISBN:0781735149]",131,146,7,26963,0.04794520547945205,0.05343511450381679,query_1,"['GO:0002376', 'GO:0048872']",2
GO:BP,GO:0010629,negative regulation of gene expression,0.012793569324757711,True,"""Any process that decreases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1523,146,23,26963,0.15753424657534246,0.015101772816808929,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010558']",2
GO:BP,GO:0032760,positive regulation of tumor necrosis factor production,0.013192851174008768,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]",132,146,7,26963,0.04794520547945205,0.05303030303030303,query_1,"['GO:0032640', 'GO:0032680', 'GO:1903557']",2
GO:BP,GO:0034114,regulation of heterotypic cell-cell adhesion,0.0134287298163603,True,"""Any process that modulates the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]",24,146,4,26963,0.0273972602739726,0.16666666666666666,query_1,"['GO:0022407', 'GO:0034113']",2
GO:BP,GO:0097398,cellular response to interleukin-17,0.0134287298163603,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-17 stimulus."" [GOC:pr]",24,146,4,26963,0.0273972602739726,0.16666666666666666,query_1,"['GO:0071345', 'GO:0097396']",2
GO:BP,GO:0002688,regulation of leukocyte chemotaxis,0.013863294390645788,True,"""Any process that modulates the frequency, rate, or extent of leukocyte chemotaxis."" [GOC:add]",133,146,7,26963,0.04794520547945205,0.05263157894736842,query_1,"['GO:0002685', 'GO:0030595', 'GO:0050920']",2
GO:BP,GO:0032762,mast cell cytokine production,0.01423024335358525,True,"""Any process that contributes to cytokine production by a mast cell."" [GOC:mah]",8,146,3,26963,0.02054794520547945,0.375,query_1,['GO:0061082'],2
GO:BP,GO:0032763,regulation of mast cell cytokine production,0.01423024335358525,True,"""Any process that modulates the frequency, rate, or extent of mast cell cytokine production."" [GOC:mah]",8,146,3,26963,0.02054794520547945,0.375,query_1,"['GO:0002718', 'GO:0032762']",2
GO:BP,GO:0031622,positive regulation of fever generation,0.01423024335358525,True,"""Any process that activates or increases the frequency, rate, or extent of fever generation."" [GOC:add]",8,146,3,26963,0.02054794520547945,0.375,query_1,"['GO:0001660', 'GO:0002675', 'GO:0031620', 'GO:0031652']",2
GO:BP,GO:2000321,positive regulation of T-helper 17 cell differentiation,0.01423024335358525,True,"""Any process that activates or increases the frequency, rate or extent of T-helper 17 cell differentiation."" [GOC:BHF, GOC:mah]",8,146,3,26963,0.02054794520547945,0.375,query_1,"['GO:0045624', 'GO:0072539', 'GO:2000318', 'GO:2000319']",2
GO:BP,GO:0010721,negative regulation of cell development,0.014518063376564472,True,"""Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]",314,146,10,26963,0.0684931506849315,0.03184713375796178,query_1,"['GO:0045596', 'GO:0048468', 'GO:0060284']",2
